Video ID,Topic
XxPPdlo72ho,"(0, '0.083*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.038*""house"" + 0.017*""cozy"" + 0.016*""need"" + 0.014*""warm"" + 0.012*""much"" + 0.011*""obsessed"" + 0.009*""looks"" + 0.009*""space"" + 0.009*""must""')"
XxPPdlo72ho,"(1, '0.107*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.027*""house"" + 0.024*""gorgeous"" + 0.017*""cozy"" + 0.013*""normal"" + 0.011*""much"" + 0.011*""looks"" + 0.010*""fireplace"" + 0.010*""wow"" + 0.010*""love""')"
XxPPdlo72ho,"(2, '0.113*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.052*""beautiful"" + 0.034*""house"" + 0.018*""like"" + 0.017*""love"" + 0.015*""cozy"" + 0.011*""cool"" + 0.011*""still"" + 0.009*""would"" + 0.009*""want""')"
XxPPdlo72ho,"(3, '0.088*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.043*""omg"" + 0.037*""like"" + 0.014*""cute"" + 0.013*""kind"" + 0.011*""though"" + 0.008*""tile"" + 0.008*""cottage"" + 0.008*""taste"" + 0.007*""nice""')"
XxPPdlo72ho,"(4, '0.181*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.078*""love"" + 0.051*""house"" + 0.017*""like"" + 0.014*""cozy"" + 0.011*""style"" + 0.010*""looks"" + 0.009*""favorite"" + 0.009*""beautiful"" + 0.008*""cute""')"
XxPPdlo72ho,"(5, '0.120*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.045*""house"" + 0.034*""love"" + 0.018*""absolutely"" + 0.015*""like"" + 0.014*""everything"" + 0.012*""dolls"" + 0.009*""would"" + 0.009*""vibe"" + 0.008*""watching""')"
XxPPdlo72ho,"(6, '0.097*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.030*""covers"" + 0.028*""cord"" + 0.014*""fire"" + 0.012*""house"" + 0.012*""would"" + 0.012*""like"" + 0.009*""hazard"" + 0.009*""let"" + 0.009*""lestari""')"
XxPPdlo72ho,"(7, '0.111*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.039*""love"" + 0.033*""doll"" + 0.024*""one"" + 0.015*""ship"" + 0.014*""chandelier"" + 0.013*""wall"" + 0.012*""favorite"" + 0.011*""like"" + 0.010*""style""')"
XxPPdlo72ho,"(8, '0.136*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.052*""house"" + 0.041*""love"" + 0.019*""want"" + 0.016*""son"" + 0.016*""wow"" + 0.016*""beautiful"" + 0.013*""cozy"" + 0.012*""like"" + 0.010*""charming""')"
XxPPdlo72ho,"(9, '0.122*""[\'ad\', \'welcomed\', \'tour\', \'charming\', \'los\', \'angeles\', \'horror\', \'star\', \'son\', \'moved\', \'new\', \'enlisted\', \'pierce\', \'ward\', \'work\', \'magic\', \'rich\', \'luxurious\', \'velvets\', \'pair\', \'vintage\', \'furniture\', \'cozy\', \'environment\', \'kick\', \'back\', \'excited\', \'idea\', \'making\', \'dollhouse\', \'extensive\', \'doll\', \'home\', \'become\', \'new\', \'chapter\', \'new\', \'happier\', \'space\', \'picture\', \'day\', \'moved\', \'holding\', \'sunny\', \'california\', \'front\', \'blue\', \'door\', \'new\', \'remember\', \'feeling\', \'like\', \'exactly\', \'need\', \'see\', \'la\', \'home\', \'shop\', \'pieces\', \'inspired\', \'la\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'graham\', \'henry\', \'diltz\', \'henry\', \'diltz\', \'photography\', \'nyc\', \'maripol\', \'mitchell\', \'pool\', \'master\', \'photographer\', \'norman\', \'seeff\', \'meg\', \'sutton\', \'director\', \'grant\', \'bell\', \'leticia\', \'villarinho\', \'skylar\', \'economy\', \'line\', \'buscemi\', \'associate\', \'brandon\', \'fuhr\', \'production\', \'melissa\', \'heber\', \'production\', \'fernando\', \'davila\', \'talent\', \'tracy\', \'shaffer\', \'camera\', \'anderson\', \'audio\', \'cornett\', \'production\', \'fernando\', \'barajas\', \'hair\', \'bridget\', \'jenna\', \'anton\', \'post\', \'production\', \'montague\', \'post\', \'production\', \'holly\', \'frew\', \'supervising\', \'christina\', \'mankellow\', \'fynn\', \'lithgow\', \'eid\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.042*""love"" + 0.031*""dolls"" + 0.026*""house"" + 0.019*""loved"" + 0.016*""know"" + 0.015*""best"" + 0.013*""pool"" + 0.013*""one"" + 0.012*""seen""')"
VylU-ueLA_g,"(0, '0.104*""[\'ad\', \'welcomed\', \'chef\', \'youtuber\', \'tour\', \'minimalist\', \'home\', \'often\', \'said\', \'kitchen\', \'heart\', \'nearly\', \'million\', \'subscribers\', \'following\', \'gastronomical\', \'youtube\', \'kitchen\', \'youtube\', \'knives\', \'prized\', \'proudly\', \'displayed\', \'along\', \'magnetized\', \'italian\', \'carrara\', \'countertops\', \'add\', \'luxurious\', \'style\', \'function\', \'though\', \'maybe\', \'beautiful\', \'beat\', \'performance\', \'organized\', \'perfection\', \'save\', \'time\', \'thought\', \'could\', \'cooking\', \'number\', \'one\', \'thing\', \'kitchen\', \'size\', \'nice\', \'organize\', \'operate\', \'actually\', \'enjoy\', \'process\', \'think\', \'think\', \'see\', \'austin\', \'home\', \'shop\', \'home\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'abstraction\', \'ca\', \'nicholas\', \'ali\', \'duo\', \'luto\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.032*""house"" + 0.013*""guy"" + 0.012*""like"" + 0.011*""rich"" + 0.011*""never"" + 0.011*""everything"" + 0.007*""seems"" + 0.007*""need"" + 0.007*""sure""')"
VylU-ueLA_g,"(1, '0.155*""[\'ad\', \'welcomed\', \'chef\', \'youtuber\', \'tour\', \'minimalist\', \'home\', \'often\', \'said\', \'kitchen\', \'heart\', \'nearly\', \'million\', \'subscribers\', \'following\', \'gastronomical\', \'youtube\', \'kitchen\', \'youtube\', \'knives\', \'prized\', \'proudly\', \'displayed\', \'along\', \'magnetized\', \'italian\', \'carrara\', \'countertops\', \'add\', \'luxurious\', \'style\', \'function\', \'though\', \'maybe\', \'beautiful\', \'beat\', \'performance\', \'organized\', \'perfection\', \'save\', \'time\', \'thought\', \'could\', \'cooking\', \'number\', \'one\', \'thing\', \'kitchen\', \'size\', \'nice\', \'organize\', \'operate\', \'actually\', \'enjoy\', \'process\', \'think\', \'think\', \'see\', \'austin\', \'home\', \'shop\', \'home\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'abstraction\', \'ca\', \'nicholas\', \'ali\', \'duo\', \'luto\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.041*""minimalist"" + 0.022*""house"" + 0.013*""love"" + 0.010*""like"" + 0.009*""yes"" + 0.008*""lol"" + 0.007*""youtube"" + 0.007*""cool"" + 0.006*""know""')"
VylU-ueLA_g,"(2, '0.125*""[\'ad\', \'welcomed\', \'chef\', \'youtuber\', \'tour\', \'minimalist\', \'home\', \'often\', \'said\', \'kitchen\', \'heart\', \'nearly\', \'million\', \'subscribers\', \'following\', \'gastronomical\', \'youtube\', \'kitchen\', \'youtube\', \'knives\', \'prized\', \'proudly\', \'displayed\', \'along\', \'magnetized\', \'italian\', \'carrara\', \'countertops\', \'add\', \'luxurious\', \'style\', \'function\', \'though\', \'maybe\', \'beautiful\', \'beat\', \'performance\', \'organized\', \'perfection\', \'save\', \'time\', \'thought\', \'could\', \'cooking\', \'number\', \'one\', \'thing\', \'kitchen\', \'size\', \'nice\', \'organize\', \'operate\', \'actually\', \'enjoy\', \'process\', \'think\', \'think\', \'see\', \'austin\', \'home\', \'shop\', \'home\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'abstraction\', \'ca\', \'nicholas\', \'ali\', \'duo\', \'luto\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.039*""papa"" + 0.028*""house"" + 0.011*""love"" + 0.011*""like"" + 0.009*""beautiful"" + 0.009*""thought"" + 0.008*""well"" + 0.008*""needs"" + 0.007*""channel""')"
VylU-ueLA_g,"(3, '0.054*""[\'ad\', \'welcomed\', \'chef\', \'youtuber\', \'tour\', \'minimalist\', \'home\', \'often\', \'said\', \'kitchen\', \'heart\', \'nearly\', \'million\', \'subscribers\', \'following\', \'gastronomical\', \'youtube\', \'kitchen\', \'youtube\', \'knives\', \'prized\', \'proudly\', \'displayed\', \'along\', \'magnetized\', \'italian\', \'carrara\', \'countertops\', \'add\', \'luxurious\', \'style\', \'function\', \'though\', \'maybe\', \'beautiful\', \'beat\', \'performance\', \'organized\', \'perfection\', \'save\', \'time\', \'thought\', \'could\', \'cooking\', \'number\', \'one\', \'thing\', \'kitchen\', \'size\', \'nice\', \'organize\', \'operate\', \'actually\', \'enjoy\', \'process\', \'think\', \'think\', \'see\', \'austin\', \'home\', \'shop\', \'home\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'artwork\', \'abstraction\', \'ca\', \'nicholas\', \'ali\', \'duo\', \'luto\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\']"" + 0.012*""must"" + 0.012*""lol"" + 0.008*""nice"" + 0.008*""making"" + 0.008*""announcement"" + 0.008*""neff"" + 0.008*""lmao"" + 0.008*""video"" + 0.008*""otk""')"
